,date,total_cases,new_cases,population,people_vaccinated,people_fully_vaccinated,new_vaccinations
77,2020-04-08,444801.0,31235.0,331002647.0,,,
78,2020-04-09,480743.0,35942.0,331002647.0,,,
79,2020-04-10,515146.0,34403.0,331002647.0,,,
80,2020-04-11,544229.0,29083.0,331002647.0,,,
81,2020-04-12,571485.0,27256.0,331002647.0,,,
82,2020-04-13,598424.0,26939.0,331002647.0,,,
83,2020-04-14,627242.0,28818.0,331002647.0,,,
84,2020-04-15,652650.0,25408.0,331002647.0,,,
85,2020-04-16,682652.0,30002.0,331002647.0,,,
86,2020-04-17,715718.0,33066.0,331002647.0,,,
87,2020-04-18,743625.0,27907.0,331002647.0,,,
88,2020-04-19,769687.0,26062.0,331002647.0,,,
89,2020-04-20,799507.0,29820.0,331002647.0,,,
90,2020-04-21,825433.0,25926.0,331002647.0,,,
91,2020-04-22,854344.0,28911.0,331002647.0,,,
92,2020-04-23,887956.0,33612.0,331002647.0,,,
93,2020-04-24,920283.0,32327.0,331002647.0,,,
94,2020-04-25,950663.0,30380.0,331002647.0,,,
95,2020-04-26,977151.0,26488.0,331002647.0,,,
96,2020-04-27,1000866.0,23715.0,331002647.0,,,
97,2020-04-28,1025441.0,24575.0,331002647.0,,,
98,2020-04-29,1051900.0,26459.0,331002647.0,,,
99,2020-04-30,1081105.0,29205.0,331002647.0,,,
100,2020-05-01,1116012.0,34907.0,331002647.0,,,
101,2020-05-02,1143360.0,27348.0,331002647.0,,,
102,2020-05-03,1167681.0,24321.0,331002647.0,,,
103,2020-05-04,1191749.0,24068.0,331002647.0,,,
104,2020-05-05,1216277.0,24528.0,331002647.0,,,
105,2020-05-06,1240846.0,24569.0,331002647.0,,,
106,2020-05-07,1268275.0,27429.0,331002647.0,,,
107,2020-05-08,1295105.0,26830.0,331002647.0,,,
108,2020-05-09,1320281.0,25176.0,331002647.0,,,
109,2020-05-10,1339086.0,18805.0,331002647.0,,,
110,2020-05-11,1358384.0,19298.0,331002647.0,,,
111,2020-05-12,1381311.0,22927.0,331002647.0,,,
112,2020-05-13,1401744.0,20433.0,331002647.0,,,
113,2020-05-14,1428561.0,26817.0,331002647.0,,,
114,2020-05-15,1453294.0,24733.0,331002647.0,,,
115,2020-05-16,1477429.0,24135.0,331002647.0,,,
116,2020-05-17,1495817.0,18388.0,331002647.0,,,
117,2020-05-18,1518206.0,22389.0,331002647.0,,,
118,2020-05-19,1539185.0,20979.0,331002647.0,,,
119,2020-05-20,1561910.0,22725.0,331002647.0,,,
120,2020-05-21,1587679.0,25769.0,331002647.0,,,
121,2020-05-22,1611328.0,23649.0,331002647.0,,,
122,2020-05-23,1632427.0,21099.0,331002647.0,,,
123,2020-05-24,1652504.0,20077.0,331002647.0,,,
124,2020-05-25,1671166.0,18662.0,331002647.0,,,
125,2020-05-26,1690829.0,19663.0,331002647.0,,,
126,2020-05-27,1709380.0,18551.0,331002647.0,,,
127,2020-05-28,1731700.0,22320.0,331002647.0,,,
128,2020-05-29,1756178.0,24478.0,331002647.0,,,
129,2020-05-30,1779810.0,23632.0,331002647.0,,,
130,2020-05-31,1798793.0,18983.0,331002647.0,,,
131,2020-06-01,1816207.0,17414.0,331002647.0,,,
132,2020-06-02,1837709.0,21502.0,331002647.0,,,
133,2020-06-03,1857566.0,19857.0,331002647.0,,,
134,2020-06-04,1879224.0,21658.0,331002647.0,,,
135,2020-06-05,1904627.0,25403.0,331002647.0,,,
136,2020-06-06,1925769.0,21142.0,331002647.0,,,
137,2020-06-07,1943697.0,17928.0,331002647.0,,,
138,2020-06-08,1961313.0,17616.0,331002647.0,,,
139,2020-06-09,1979696.0,18383.0,331002647.0,,,
140,2020-06-10,2000807.0,21111.0,331002647.0,,,
141,2020-06-11,2023973.0,23166.0,331002647.0,,,
142,2020-06-12,2048801.0,24828.0,331002647.0,,,
143,2020-06-13,2074013.0,25212.0,331002647.0,,,
144,2020-06-14,2092954.0,18941.0,331002647.0,,,
145,2020-06-15,2112781.0,19827.0,331002647.0,,,
146,2020-06-16,2136448.0,23667.0,331002647.0,,,
147,2020-06-17,2163520.0,27072.0,331002647.0,,,
148,2020-06-18,2192057.0,28537.0,331002647.0,,,
149,2020-06-19,2223601.0,31544.0,331002647.0,,,
150,2020-06-20,2255881.0,32280.0,331002647.0,,,
151,2020-06-21,2281031.0,25150.0,331002647.0,,,
152,2020-06-22,2313175.0,32144.0,331002647.0,,,
153,2020-06-23,2350247.0,37072.0,331002647.0,,,
154,2020-06-24,2386125.0,35878.0,331002647.0,,,
155,2020-06-25,2426451.0,40326.0,331002647.0,,,
156,2020-06-26,2472450.0,45999.0,331002647.0,,,
157,2020-06-27,2513780.0,41330.0,331002647.0,,,
158,2020-06-28,2554514.0,40734.0,331002647.0,,,
159,2020-06-29,2595813.0,41299.0,331002647.0,,,
160,2020-06-30,2642233.0,46420.0,331002647.0,,,
161,2020-07-01,2694053.0,51820.0,331002647.0,,,
162,2020-07-02,2750689.0,56636.0,331002647.0,,,
163,2020-07-03,2802040.0,51351.0,331002647.0,,,
164,2020-07-04,2847733.0,45693.0,331002647.0,,,
165,2020-07-05,2898480.0,50747.0,331002647.0,,,
166,2020-07-06,2941586.0,43106.0,331002647.0,,,
167,2020-07-07,3002247.0,60661.0,331002647.0,,,
168,2020-07-08,3062366.0,60119.0,331002647.0,,,
169,2020-07-09,3124875.0,62509.0,331002647.0,,,
170,2020-07-10,3192932.0,68057.0,331002647.0,,,
171,2020-07-11,3252949.0,60017.0,331002647.0,,,
172,2020-07-12,3311373.0,58424.0,331002647.0,,,
173,2020-07-13,3370303.0,58930.0,331002647.0,,,
174,2020-07-14,3438354.0,68051.0,331002647.0,,,
175,2020-07-15,3506444.0,68090.0,331002647.0,,,
176,2020-07-16,3582310.0,75866.0,331002647.0,,,
177,2020-07-17,3654546.0,72236.0,331002647.0,,,
178,2020-07-18,3717082.0,62536.0,331002647.0,,,
179,2020-07-19,3777538.0,60456.0,331002647.0,,,
180,2020-07-20,3839645.0,62107.0,331002647.0,,,
181,2020-07-21,3904106.0,64461.0,331002647.0,,,
182,2020-07-22,3974685.0,70579.0,331002647.0,,,
183,2020-07-23,4043130.0,68445.0,331002647.0,,,
184,2020-07-24,4116449.0,73319.0,331002647.0,,,
185,2020-07-25,4181402.0,64953.0,331002647.0,,,
186,2020-07-26,4236218.0,54816.0,331002647.0,,,
187,2020-07-27,4293001.0,56783.0,331002647.0,,,
188,2020-07-28,4359413.0,66412.0,331002647.0,,,
189,2020-07-29,4431286.0,71873.0,331002647.0,,,
190,2020-07-30,4498752.0,67466.0,331002647.0,,,
191,2020-07-31,4567464.0,68712.0,331002647.0,,,
192,2020-08-01,4623665.0,56201.0,331002647.0,,,
193,2020-08-02,4669233.0,45568.0,331002647.0,,,
194,2020-08-03,4714734.0,45501.0,331002647.0,,,
195,2020-08-04,4773508.0,58774.0,331002647.0,,,
196,2020-08-05,4827974.0,54466.0,331002647.0,,,
197,2020-08-06,4887323.0,59349.0,331002647.0,,,
198,2020-08-07,4946626.0,59303.0,331002647.0,,,
199,2020-08-08,5000760.0,54134.0,331002647.0,,,
200,2020-08-09,5046529.0,45769.0,331002647.0,,,
201,2020-08-10,5094135.0,47606.0,331002647.0,,,
202,2020-08-11,5142138.0,48003.0,331002647.0,,,
203,2020-08-12,5198178.0,56040.0,331002647.0,,,
204,2020-08-13,5249494.0,51316.0,331002647.0,,,
205,2020-08-14,5314830.0,65336.0,331002647.0,,,
206,2020-08-15,5361781.0,46951.0,331002647.0,,,
207,2020-08-16,5400993.0,39212.0,331002647.0,,,
208,2020-08-17,5437645.0,36652.0,331002647.0,,,
209,2020-08-18,5482678.0,45033.0,331002647.0,,,
210,2020-08-19,5529998.0,47320.0,331002647.0,,,
211,2020-08-20,5574039.0,44041.0,331002647.0,,,
212,2020-08-21,5622882.0,48843.0,331002647.0,,,
213,2020-08-22,5665946.0,43064.0,331002647.0,,,
214,2020-08-23,5700193.0,34247.0,331002647.0,,,
215,2020-08-24,5736675.0,36482.0,331002647.0,,,
216,2020-08-25,5777029.0,40354.0,331002647.0,,,
217,2020-08-26,5822201.0,45172.0,331002647.0,,,
218,2020-08-27,5867594.0,45393.0,331002647.0,,,
219,2020-08-28,5914426.0,46832.0,331002647.0,,,
220,2020-08-29,5957180.0,42754.0,331002647.0,,,
221,2020-08-30,5991584.0,34404.0,331002647.0,,,
222,2020-08-31,6026946.0,35362.0,331002647.0,,,
223,2020-09-01,6068792.0,41846.0,331002647.0,,,
224,2020-09-02,6109810.0,41018.0,331002647.0,,,
225,2020-09-03,6154061.0,44251.0,331002647.0,,,
226,2020-09-04,6204443.0,50382.0,331002647.0,,,
227,2020-09-05,6247601.0,43158.0,331002647.0,,,
228,2020-09-06,6278819.0,31218.0,331002647.0,,,
229,2020-09-07,6302432.0,23613.0,331002647.0,,,
230,2020-09-08,6329658.0,27226.0,331002647.0,,,
231,2020-09-09,6363707.0,34049.0,331002647.0,,,
232,2020-09-10,6399763.0,36056.0,331002647.0,,,
233,2020-09-11,6447532.0,47769.0,331002647.0,,,
234,2020-09-12,6488633.0,41101.0,331002647.0,,,
235,2020-09-13,6523005.0,34372.0,331002647.0,,,
236,2020-09-14,6557428.0,34423.0,331002647.0,,,
237,2020-09-15,6596920.0,39492.0,331002647.0,,,
238,2020-09-16,6635950.0,39030.0,331002647.0,,,
239,2020-09-17,6681080.0,45130.0,331002647.0,,,
240,2020-09-18,6730362.0,49282.0,331002647.0,,,
241,2020-09-19,6772564.0,42202.0,331002647.0,,,
242,2020-09-20,6811011.0,38447.0,331002647.0,,,
243,2020-09-21,6862889.0,51878.0,331002647.0,,,
244,2020-09-22,6902755.0,39866.0,331002647.0,,,
245,2020-09-23,6941824.0,39069.0,331002647.0,,,
246,2020-09-24,6988927.0,47103.0,331002647.0,,,
247,2020-09-25,7037222.0,48295.0,331002647.0,,,
248,2020-09-26,7081895.0,44673.0,331002647.0,,,
249,2020-09-27,7119423.0,37528.0,331002647.0,,,
250,2020-09-28,7152717.0,33294.0,331002647.0,,,
251,2020-09-29,7196055.0,43338.0,331002647.0,,,
252,2020-09-30,7235498.0,39443.0,331002647.0,,,
253,2020-10-01,7281148.0,45650.0,331002647.0,,,
254,2020-10-02,7336098.0,54950.0,331002647.0,,,
255,2020-10-03,7384675.0,48577.0,331002647.0,,,
256,2020-10-04,7420413.0,35738.0,331002647.0,,,
257,2020-10-05,7459789.0,39376.0,331002647.0,,,
258,2020-10-06,7505078.0,45289.0,331002647.0,,,
259,2020-10-07,7556134.0,51056.0,331002647.0,,,
260,2020-10-08,7614733.0,58599.0,331002647.0,,,
261,2020-10-09,7671117.0,56384.0,331002647.0,,,
262,2020-10-10,7726070.0,54953.0,331002647.0,,,
263,2020-10-11,7772051.0,45981.0,331002647.0,,,
264,2020-10-12,7813825.0,41774.0,331002647.0,,,
265,2020-10-13,7866056.0,52231.0,331002647.0,,,
266,2020-10-14,7925834.0,59778.0,331002647.0,,,
267,2020-10-15,7990714.0,64880.0,331002647.0,,,
268,2020-10-16,8059861.0,69147.0,331002647.0,,,
269,2020-10-17,8116620.0,56759.0,331002647.0,,,
270,2020-10-18,8165987.0,49367.0,331002647.0,,,
